grid_id,latitude,longitude,Mean_B2,Mean_B3,Mean_B4,Mean_B8,Mean_B11,Mean_B12,Mean_NBR,Std_NBR,Burn_Label
22103,-0.849057,110.279940,1695.121653,1734.324601,1538.763265,4184.735659,2387.918358,1517.533530,0.466960,0.058130,0
22104,-0.844534,110.279941,1738.471587,1770.942574,1566.607093,4103.391999,2245.241007,1533.548585,0.455827,0.041733,0
22105,-0.840010,110.279942,1545.027258,1597.224006,1446.797722,3975.860347,2109.680650,1433.354573,0.470150,0.032467,0
22106,-0.835487,110.279943,1650.330313,1688.361686,1487.256496,4060.287783,2242.272865,1499.307482,0.460903,0.039396,0
22107,-0.830964,110.279943,1442.197991,1510.825652,1300.329738,4063.134164,2261.529739,1446.939059,0.474930,0.033759,0
22108,-0.826441,110.279944,1390.750353,1468.689534,1261.045594,3970.425995,2262.989239,1434.717699,0.469076,0.058070,0
22109,-0.821917,110.279945,1441.091197,1492.235654,1272.649437,3838.318721,1958.941470,1307.772045,0.491972,0.029500,0
22110,-0.817394,110.279946,1317.685362,1406.104768,1234.227669,3857.325878,2174.899275,1447.028152,0.455350,0.058057,0
22111,-0.812871,110.279947,1268.812561,1372.557860,1175.111305,3835.777349,2197.515616,1388.399017,0.468630,0.066653,0
22112,-0.808347,110.279947,1419.689356,1491.125500,1295.347625,3832.637170,1999.084551,1364.951585,0.474271,0.038330,0
22113,-0.803824,110.279948,1604.380457,1663.807718,1481.056198,3876.974567,2103.534695,1462.847143,0.451768,0.052306,0
22114,-0.799301,110.279949,1512.566863,1596.759713,1415.309989,3937.517295,2391.838453,1544.187132,0.436194,0.079499,0
22115,-0.794778,110.279950,1343.974810,1425.912577,1257.631157,3895.803084,2320.640367,1485.358668,0.448224,0.079067,0
22116,-0.790254,110.279951,1310.285313,1396.090074,1198.560267,3936.102942,2079.565287,1312.615669,0.499998,0.046597,0
22117,-0.785731,110.279951,1284.366634,1351.962109,1100.796501,3925.135804,1941.618888,1191.465021,0.533777,0.025197,0
22118,-0.781208,110.279952,1240.930696,1318.388114,1087.674075,3880.857924,1929.947613,1156.657190,0.539893,0.026261,0
22119,-0.776684,110.279953,1281.216638,1370.200330,1155.449715,3717.614356,2011.676429,1247.380727,0.496307,0.044547,0
22120,-0.772161,110.279954,1259.108312,1348.952310,1122.296524,3903.901559,2063.309403,1267.283930,0.509109,0.034583,0
22121,-0.767638,110.279954,1295.050242,1402.426277,1284.272055,3735.538527,2273.062178,1471.315095,0.437034,0.080023,0
22122,-0.763115,110.279955,1273.290806,1346.411069,1122.807867,3889.813485,2000.577450,1281.817479,0.504284,0.029285,0
22123,-0.758591,110.279956,1381.231231,1480.366414,1279.029969,4007.088677,2334.677785,1536.714878,0.446287,0.060676,0
22124,-0.754068,110.279957,1361.004204,1471.980801,1272.938268,4019.345359,2260.589004,1475.910692,0.464424,0.062728,0
22125,-0.749545,110.279957,1287.400024,1417.717719,1168.006331,4075.464327,2149.040310,1315.268180,0.511970,0.026039,0
22126,-0.745021,110.279958,1276.373388,1369.288499,1142.625513,3870.965099,2002.804835,1295.767415,0.499070,0.029575,0
22127,-0.740498,110.279959,1575.561936,1640.809662,1423.663000,4046.154784,2310.074929,1553.409434,0.447471,0.058696,0
22128,-0.735975,110.279960,1278.723220,1364.053952,1121.399664,3906.424841,2025.851321,1300.226372,0.501049,0.049175,0
22129,-0.731452,110.279960,1138.410601,1235.466411,1041.576797,3786.636637,2102.593829,1298.074579,0.489111,0.054185,0
22130,-0.726928,110.279961,1254.293740,1340.982199,1142.696791,3825.751693,2063.759309,1276.522855,0.499001,0.034477,0
22131,-0.722405,110.279962,1115.668457,1177.710557,1011.323917,3517.327820,1899.517072,1241.079735,0.479647,0.086852,0
22132,-0.717882,110.279962,1404.762890,1444.052717,1260.848767,3749.506439,1863.734175,1282.276701,0.489896,0.033314,0
22133,-0.713358,110.279963,1547.338044,1575.003847,1354.671743,4052.849472,2002.741349,1350.797524,0.498920,0.029974,0
22134,-0.708835,110.279964,1925.573861,1926.603901,1707.282255,4469.708913,2239.779150,1586.609549,0.475198,0.032780,0
22135,-0.704312,110.279965,1852.042197,1849.079598,1623.687512,4222.430212,2035.185429,1517.176820,0.470936,0.031973,0
22136,-0.699789,110.279965,1642.308844,1659.809349,1442.175282,4155.419739,2000.883236,1436.765646,0.484614,0.031547,0
22137,-0.695265,110.279966,1884.037070,1900.692757,1703.642038,4102.243335,2190.241850,1551.435732,0.450327,0.031838,0
22138,-0.690742,110.279967,1429.862297,1500.973573,1252.049391,4215.974607,2139.529993,1370.297493,0.509356,0.025213,0
22139,-0.686219,110.279967,1368.870904,1452.680235,1193.106450,4112.241037,2097.674710,1371.638429,0.499532,0.023485,0
22140,-0.681695,110.279968,1438.201960,1492.177853,1262.531702,3920.233814,1989.341372,1398.235551,0.474227,0.023977,0
22141,-0.677172,110.279969,1480.955119,1528.454284,1303.741380,3925.132470,1994.449323,1401.563440,0.473795,0.022545,0
22142,-0.672649,110.279969,1343.917025,1421.132659,1176.299887,3869.965561,1958.768288,1280.222463,0.503191,0.028606,0
22143,-0.668125,110.279970,1427.863147,1517.825723,1283.425493,4106.864931,2057.138731,1350.223413,0.504937,0.031707,0
22144,-0.665264,110.279703,1424.185924,1499.296014,1265.318860,3961.082682,1984.081454,1316.546228,0.501577,0.030030,0
22145,-0.663035,110.280062,1377.726964,1469.899042,1227.370158,3988.254781,2040.035545,1321.178796,0.502644,0.025701,0
22146,-0.659079,110.279971,1521.553276,1588.203294,1366.128551,3963.081941,2138.146810,1447.830912,0.466404,0.056941,0
22147,-0.654556,110.279972,1662.102320,1726.297089,1512.487150,4085.160701,2262.851911,1521.652939,0.457765,0.052330,0
22148,-0.650032,110.279973,1552.650940,1613.846036,1378.338003,4079.757127,2073.465052,1384.187658,0.493498,0.027615,0
22149,-0.645509,110.279973,1418.671493,1477.111849,1244.519711,4009.011671,2018.697282,1327.999483,0.502073,0.030336,0
22150,-0.640986,110.279974,1629.469413,1698.975530,1531.683889,3870.756128,2131.239132,1489.936712,0.443670,0.040852,0
22151,-0.636462,110.279974,1572.657269,1612.764020,1400.951544,3955.450471,2075.698927,1451.205619,0.463875,0.050271,0
22152,-0.631939,110.279975,1645.785835,1675.641825,1498.452721,3880.796143,2287.551568,1518.940071,0.437308,0.055704,0
22153,-0.627416,110.279976,1722.166266,1722.050247,1551.556979,3983.533836,2208.513937,1488.601748,0.455770,0.031625,0
22154,-0.622893,110.279976,1534.849118,1550.860787,1400.865497,3973.439053,2250.544777,1434.995632,0.469166,0.031909,0
22155,-0.618369,110.279977,1613.572087,1642.974830,1501.805596,3973.655341,2358.711891,1520.533603,0.445811,0.047317,0
22156,-0.613846,110.279978,1595.053417,1615.854017,1437.262147,4064.994558,2209.733884,1422.333232,0.481240,0.024955,0
22157,-0.609323,110.279978,1663.161044,1659.509875,1469.985779,4104.434688,2203.017313,1445.754155,0.478723,0.030100,0
22158,-0.604799,110.279979,1667.196660,1674.274130,1497.269987,4085.267025,2219.557659,1469.864620,0.470533,0.035473,0
22159,-0.600276,110.279979,1810.395887,1836.251859,1614.563140,4038.960804,2264.881464,1478.454445,0.463926,0.029426,0
22160,-0.595753,110.279980,1586.117640,1624.257844,1390.949873,3985.818431,2054.200673,1357.743456,0.491793,0.024509,0
22161,-0.591230,110.279981,1444.298886,1503.750830,1264.954164,4017.288155,2173.218265,1328.525966,0.503214,0.030224,0
22162,-0.586706,110.279981,1393.327013,1468.099102,1256.858049,3923.723682,2074.263457,1294.739168,0.503085,0.028595,0
22163,-0.582183,110.279982,1579.969238,1652.535801,1490.117347,3741.429431,1959.074762,1344.722007,0.469094,0.037471,0
22164,-0.577660,110.279982,1546.454949,1590.941373,1402.403325,3815.928414,2143.561906,1416.437587,0.458758,0.054435,0
22165,-0.573136,110.279983,1518.617419,1584.961108,1402.347514,3937.355514,2240.350239,1450.900497,0.462120,0.067673,0
22166,-0.568613,110.279983,1602.217982,1626.876265,1420.841269,4226.089758,2136.580549,1417.394298,0.497426,0.027465,0
22167,-0.564090,110.279984,1730.505133,1749.942465,1539.748494,4249.030865,2234.500103,1431.809123,0.495948,0.029405,0
22168,-0.559566,110.279985,1595.466460,1612.869308,1417.945560,4127.768205,2147.700656,1350.305458,0.506918,0.028767,0
22169,-0.555043,110.279985,1565.554728,1575.549554,1384.454880,4202.597805,2187.571791,1362.086552,0.510254,0.029391,0
22170,-0.550520,110.279986,1507.150221,1534.565684,1347.766264,4259.578043,2267.364837,1413.848780,0.501443,0.027184,0
22171,-0.545997,110.279986,1662.174214,1684.765650,1503.083915,4231.229164,2199.515951,1529.197510,0.469072,0.022648,0
22172,-0.541473,110.279987,1750.884992,1768.277207,1570.640699,4266.498221,2257.995121,1597.587027,0.455147,0.026025,0
22173,-0.536950,110.279987,1517.407282,1584.139655,1394.773446,4352.604456,2303.558777,1472.903262,0.494191,0.028650,0
22174,-0.532427,110.279988,1651.010849,1716.274828,1542.137255,4299.826882,2309.743052,1545.845333,0.471074,0.030264,0
22175,-0.527903,110.279988,1553.351013,1605.162495,1434.856767,4180.921516,2181.642490,1456.934392,0.482906,0.025099,0
22176,-0.523380,110.279989,1494.198307,1532.601016,1338.580637,4134.480011,2165.972148,1401.109991,0.493457,0.020164,0
22177,-0.518857,110.279989,1413.956697,1486.024490,1309.920422,4173.013163,2221.691187,1416.951397,0.493123,0.045171,0
22178,-0.514334,110.279990,1575.023764,1623.321603,1441.252223,4135.999889,2196.252905,1430.055996,0.486586,0.037193,0
22179,-0.509810,110.279990,1396.138338,1469.044852,1261.415884,4038.436206,2137.207063,1305.078727,0.510783,0.040526,0
22180,-0.505287,110.279991,1689.483689,1718.523523,1525.903056,4150.963243,2327.419555,1578.414620,0.449453,0.043426,0
22181,-0.500764,110.279991,1768.505144,1779.766260,1600.440435,4290.453248,2276.470325,1571.510480,0.464404,0.035122,0
22182,-0.496240,110.279992,1549.336786,1587.810275,1433.255118,4207.939620,2253.859466,1430.423029,0.492643,0.029110,0
22183,-0.491717,110.279992,1609.171473,1632.644197,1457.844733,4171.355206,2201.889118,1449.804516,0.484069,0.026792,0
22184,-0.487194,110.279993,1552.750404,1613.700078,1468.655487,4170.048893,2474.023667,1558.145207,0.456737,0.039067,0
22185,-0.482670,110.279993,1603.216879,1650.712457,1480.603816,4214.010860,2322.506309,1437.721434,0.491126,0.024374,0
22186,-0.478147,110.279994,1573.692816,1593.015854,1417.237039,4052.789673,2202.253957,1403.194670,0.484764,0.064752,0
22187,-0.473624,110.279994,1538.170386,1539.607032,1367.356133,4058.564282,2193.018629,1347.459067,0.501288,0.031534,0
22188,-0.469101,110.279995,1589.600203,1604.312727,1428.032798,4026.813825,2223.510235,1423.422710,0.477569,0.030596,0
22189,-0.464577,110.279995,1635.394906,1674.279325,1499.760656,3903.902585,2264.756757,1464.036390,0.453790,0.045953,0
22190,-0.460054,110.279996,1398.686112,1464.038624,1314.673806,3717.832657,2319.673541,1425.487281,0.445569,0.064212,0
22191,-0.455531,110.279996,1489.290952,1543.418199,1357.241332,3844.374754,2190.104121,1380.178521,0.471916,0.054152,0
22192,-0.451007,110.279996,1402.644686,1459.461087,1258.208113,3889.269452,2258.563792,1384.012887,0.474917,0.056640,0
22193,-0.446484,110.279997,1638.396615,1678.354640,1474.261694,3829.592592,2343.479260,1517.481377,0.432391,0.052683,0
22194,-0.442019,110.279947,1704.725523,1705.249902,1477.784510,3850.556324,2168.718185,1389.815763,0.468890,0.048277,0
22195,-0.439140,110.278712,1636.421133,1646.348867,1425.223333,3868.337875,2006.650114,1283.792600,0.500088,0.037975,0
22197,-2.969977,110.283820,1308.337835,1330.491328,1310.209082,1565.992672,1437.228389,1106.272231,0.169492,0.047794,0
22198,-2.965937,110.283558,1215.935613,1183.100210,1124.895826,1401.605806,1287.188944,960.445345,0.186841,0.030915,0
22199,-2.961414,110.283561,1200.160623,1195.462683,1130.469260,1643.062714,1533.662013,1099.271753,0.193448,0.067151,0
22200,-2.956891,110.283564,1270.547510,1270.601190,1188.317854,1758.824807,1552.665127,1125.880226,0.217048,0.054381,0
22201,-2.952367,110.283567,1320.208177,1324.790465,1252.368480,1810.501065,1616.248820,1210.000660,0.196732,0.060018,0
22202,-2.947844,110.283570,1315.058262,1332.534578,1247.834887,2138.539244,1648.872305,1164.029460,0.291823,0.074198,0
22203,-2.943321,110.283573,1553.225451,1596.312383,1480.400407,2524.740107,1768.181812,1284.582485,0.324177,0.042403,0
22204,-2.938798,110.283576,1868.846783,1888.906417,1746.273120,2888.615275,1742.280413,1414.426900,0.342413,0.033708,0
22205,-2.934275,110.283579,1949.254113,1955.810424,1790.796204,3285.945949,1784.148164,1420.485253,0.391724,0.076611,0
22206,-2.929751,110.283581,2022.856898,2044.400613,1931.660351,3381.079072,2056.284297,1660.595370,0.340094,0.118202,0
22207,-2.925228,110.283584,1974.622677,1975.291337,1906.299588,2804.481702,2017.698895,1679.326897,0.254113,0.049534,0
22208,-2.920705,110.283587,2073.068859,2073.946617,1966.308897,2912.109028,1794.112301,1525.121147,0.312480,0.029281,0
22209,-2.916182,110.283590,2261.877669,2258.832032,2130.798850,3283.446869,1803.371113,1595.827061,0.345624,0.038281,0
22210,-2.911659,110.283593,2476.281787,2454.930620,2372.594393,3247.414160,2307.533571,1957.238314,0.250471,0.055099,0
22211,-2.907136,110.283596,2136.652398,2122.167922,2047.203078,3029.868109,2349.407985,1872.748994,0.239835,0.065632,0
22212,-2.902612,110.283599,2240.323772,2204.320316,2047.170027,3432.207601,1845.884702,1548.017370,0.375936,0.051510,0
22213,-2.898089,110.283601,2119.603490,2111.209059,1971.912857,3363.238737,1992.766985,1584.523025,0.356057,0.075148,0
22214,-2.893566,110.283604,2208.850160,2201.358864,2065.874480,3709.584713,1952.522753,1581.390112,0.399026,0.075035,0
22215,-2.889043,110.283607,2157.226294,2140.569685,1975.292339,3514.753819,1811.966002,1517.418277,0.394414,0.041837,0
22216,-2.884520,110.283610,2028.398199,2030.703026,1868.979615,3452.983422,1806.303405,1497.658417,0.393414,0.035096,0
22217,-2.879996,110.283613,1976.397282,2003.211324,1845.752853,3181.964912,1742.758647,1438.286027,0.377297,0.030543,0
22218,-2.875473,110.283616,2165.986503,2173.891695,2020.106797,3248.083978,1847.500809,1613.936639,0.336182,0.020185,0
22219,-2.870950,110.283618,2058.033003,2037.087853,1873.947690,3091.739770,1792.280523,1468.161823,0.357122,0.030164,0
22220,-2.866427,110.283621,1982.433941,1971.380194,1813.660947,3120.030350,1736.361358,1407.689421,0.378064,0.033455,0
22221,-2.861904,110.283624,2109.901092,2086.667139,1921.127350,3465.993534,1772.826735,1473.533633,0.401153,0.046101,0
22222,-2.857381,110.283627,1847.384912,1854.429398,1698.466592,3157.794452,1742.365160,1300.948551,0.417204,0.044127,0
22223,-2.852857,110.283630,1554.562145,1624.363904,1471.491351,3098.460618,1733.162384,1132.905056,0.463859,0.031447,0
22224,-2.848334,110.283632,1737.023854,1768.884231,1642.854126,2849.060544,1801.472209,1243.931769,0.390149,0.052327,0
22225,-2.843811,110.283635,1543.628327,1603.574491,1491.598816,2885.641608,2014.316275,1301.239942,0.376658,0.065559,0
22226,-2.839288,110.283638,1998.051940,1988.090973,1871.796578,3019.150006,2060.921151,1524.120309,0.327362,0.070422,0
22227,-2.834765,110.283641,1909.935435,1927.193514,1795.587146,3120.824329,2121.166700,1446.131645,0.364405,0.056250,0
22228,-2.830241,110.283644,1815.291240,1869.938116,1719.877037,3185.336594,1665.284914,1281.270027,0.426428,0.035693,0
22229,-2.825718,110.283646,1944.154091,1978.475212,1832.711737,2981.831765,1656.912709,1340.301465,0.380736,0.034551,0
22230,-2.821195,110.283649,2142.253533,2144.279190,1992.371842,3029.884499,1742.558633,1487.576053,0.341668,0.021059,0
22231,-2.816672,110.283652,2011.048759,2007.322850,1857.543210,2994.234538,1750.242571,1429.576129,0.353769,0.035945,0
22232,-2.812149,110.283655,1908.176575,1918.529650,1795.429500,2910.525146,1725.020323,1431.179422,0.340576,0.038548,0
22233,-2.807625,110.283657,1913.469143,1926.181796,1767.121518,3032.953801,1681.897670,1343.335747,0.387157,0.044396,0
22234,-2.803102,110.283660,1609.874325,1642.850766,1485.211219,2886.913676,1573.379781,1149.213534,0.430124,0.026663,0
22235,-2.798579,110.283663,1662.339844,1673.362160,1519.825659,2723.549999,1629.573732,1232.061001,0.376791,0.026272,0
22236,-2.794056,110.283666,1868.060038,1867.711361,1720.769214,2790.261135,1803.952293,1382.616925,0.338354,0.040326,0
22237,-2.789533,110.283668,2032.618556,2017.969926,1867.770553,2862.954465,1808.053500,1430.631432,0.333759,0.027729,0
22238,-2.785009,110.283671,1718.440300,1706.169981,1524.731381,2838.838670,1651.116716,1207.026600,0.404071,0.028158,0
22239,-2.780486,110.283674,1620.549939,1642.613301,1484.371023,2851.712161,1618.027838,1182.854417,0.413380,0.029684,0
22240,-2.775963,110.283677,1910.111822,1915.146973,1740.431784,2988.178567,1701.090370,1303.155595,0.392765,0.022382,0
22241,-2.771440,110.283679,2007.888431,1991.361100,1816.099909,3006.136786,1732.725701,1339.740950,0.383720,0.027038,0
22242,-2.766917,110.283682,1906.892135,1891.069394,1701.166171,3224.981723,1673.023603,1274.421036,0.433557,0.032764,0
22243,-2.762394,110.283685,1912.432791,1909.168703,1748.844866,3197.982029,1691.237527,1286.695586,0.424885,0.036584,0
22244,-2.757870,110.283687,1761.041963,1778.559246,1617.528577,3244.300190,1802.103172,1351.722703,0.411041,0.038163,0
22245,-2.753347,110.283690,1865.927598,1880.699574,1742.708977,3099.751877,2067.295067,1468.670385,0.355821,0.045830,0
22246,-2.748824,110.283693,1861.041889,1866.148343,1709.368374,3032.529349,1901.207201,1414.667137,0.363831,0.026640,0
22247,-2.744301,110.283696,2006.978697,1967.271523,1847.473078,2717.391332,1868.408857,1515.414599,0.283209,0.030907,0
22248,-2.739778,110.283698,2275.086816,2264.809720,2114.644989,3380.938781,2016.994074,1675.112315,0.336583,0.030626,0
22249,-2.735254,110.283701,2337.481741,2323.461285,2173.115841,3353.085470,1966.670249,1664.918057,0.336365,0.019616,0
22250,-2.730731,110.283704,2009.449797,1993.450119,1820.487370,3253.767440,2004.124457,1509.332953,0.366605,0.052634,0
22251,-2.726208,110.283706,1818.150671,1816.075418,1665.357573,3023.188854,1970.221783,1389.637528,0.369834,0.070918,0
22252,-2.721685,110.283709,1898.115358,1898.838562,1728.342938,3390.895211,1772.925567,1379.097060,0.421806,0.051914,0
22253,-2.717162,110.283712,2161.276167,2109.229502,1949.535994,3246.850346,2000.119142,1548.625093,0.354144,0.045747,0
22254,-2.712638,110.283714,1944.757416,1937.946105,1732.733018,3393.812977,1915.927280,1429.236033,0.406959,0.036717,0
22255,-2.708115,110.283717,1802.492832,1801.083833,1620.194453,3252.940137,1962.705454,1428.634503,0.388649,0.047073,0
22256,-2.703592,110.283720,1802.154803,1795.413668,1622.133145,3158.711379,2106.705592,1480.357211,0.361319,0.035694,0
22257,-2.699069,110.283722,1832.827772,1848.049418,1660.622547,3374.753851,2015.169749,1468.158573,0.393950,0.032733,0
22258,-2.694546,110.283725,2229.599949,2181.715459,1989.923619,3554.224668,1897.243001,1637.427102,0.369226,0.040998,0
22259,-2.690022,110.283728,2317.336434,2252.038493,2062.426689,3562.979130,1803.144272,1576.690190,0.387008,0.031920,0
22260,-2.685499,110.283730,2213.630012,2148.911926,1944.846584,3481.173198,1948.909796,1539.364390,0.387016,0.038404,0
22261,-2.680976,110.283733,2361.464310,2257.119588,2109.549808,3098.563713,2142.254465,1706.688039,0.288121,0.033514,0
22262,-2.676453,110.283735,2047.171316,1988.793625,1891.350854,2776.074388,2156.999297,1673.195524,0.247523,0.030662,0
22263,-2.671930,110.283738,2033.315626,1981.155463,1850.375252,2937.443631,2130.654018,1651.754924,0.278770,0.039478,0
22264,-2.667406,110.283741,1858.694137,1840.044528,1645.053522,3427.334528,1830.764594,1448.357660,0.405545,0.055126,0
22265,-2.662883,110.283743,1846.974168,1831.861242,1643.717025,3425.277513,1856.037226,1477.299823,0.394947,0.063269,0
22266,-2.658360,110.283746,1576.718759,1552.777571,1439.671338,2643.507686,1983.816877,1444.168614,0.288083,0.088972,0
22267,-2.653837,110.283749,1674.825233,1630.682007,1550.645267,2318.197310,2028.945037,1576.152492,0.190258,0.036902,0
22268,-2.649314,110.283751,1845.333507,1782.798628,1678.658301,2659.161989,2033.271736,1615.971660,0.242917,0.051055,0
22269,-2.644790,110.283754,1909.613835,1839.944652,1738.546452,2635.421012,2046.918747,1608.859683,0.240075,0.050146,0
22270,-2.640267,110.283756,1894.054780,1844.347353,1741.699497,2773.857188,2072.126907,1608.453196,0.264744,0.043468,0
22271,-2.635744,110.283759,1817.248473,1775.030065,1674.050524,2658.777308,2042.029156,1535.351361,0.266629,0.059488,0
22272,-2.631221,110.283762,1846.399180,1797.307397,1708.114916,2610.931586,2020.046057,1515.274915,0.265148,0.031517,0
22273,-2.626697,110.283764,2157.316187,2099.250387,1983.781273,2969.443401,2111.189352,1613.651471,0.295746,0.029218,0
22274,-2.622174,110.283767,1721.870913,1688.729593,1577.669299,2830.528871,2093.260330,1486.938087,0.310306,0.047041,0
22275,-2.617651,110.283769,2165.449480,2112.477290,1987.134047,3111.744374,2089.773050,1600.917520,0.320204,0.034013,0
22276,-2.613128,110.283772,2256.167648,2169.053955,2017.294126,3139.224237,2119.755706,1653.294737,0.309428,0.027077,0
22277,-2.608605,110.283774,1941.832422,1893.782065,1742.979118,3153.605212,2009.017600,1489.164054,0.354009,0.082405,0
22278,-2.604081,110.283777,1510.394380,1536.430100,1344.311493,3490.649970,1751.141903,1138.948373,0.508146,0.033748,0
22279,-2.599558,110.283779,1824.166720,1822.795093,1620.389519,3562.793716,1866.858003,1363.463853,0.446382,0.035888,0
22280,-2.595035,110.283782,2009.637432,2002.392884,1828.439466,3555.143348,1914.389507,1502.238231,0.405409,0.032738,0
22281,-2.590512,110.283785,2003.667100,1996.371393,1824.593520,3381.937851,1788.583478,1467.094533,0.395163,0.028818,0
22282,-2.585989,110.283787,1870.236527,1864.744878,1663.504147,3392.025971,1809.652608,1365.839760,0.425739,0.036172,0
22283,-2.581465,110.283790,1656.837330,1658.941241,1453.026956,3651.216924,1792.640313,1234.854938,0.493918,0.040974,0
22284,-2.576942,110.283792,1537.325228,1549.389548,1345.807274,3502.106966,1699.996002,1201.082299,0.490230,0.040740,0
22285,-2.572419,110.283795,1527.364005,1578.229180,1370.759874,3651.453591,1838.156040,1343.878846,0.462056,0.045406,0
22286,-2.567896,110.283797,1546.530453,1591.640941,1405.086374,3431.047806,1873.551341,1357.780822,0.434032,0.044412,0
22287,-2.563373,110.283800,1702.237748,1725.525265,1545.962364,4002.195610,2204.835688,1538.659953,0.443828,0.041569,0
22288,-2.558849,110.283802,1839.172813,1853.691222,1668.722300,4106.870893,2105.638581,1483.022733,0.468723,0.036765,0
22289,-2.554326,110.283805,1858.568071,1839.081599,1663.469543,4034.255129,1974.585506,1467.688776,0.466478,0.032810,0
22290,-2.549803,110.283807,1759.760112,1721.022949,1548.806469,3940.104448,1894.954480,1414.641660,0.471077,0.033610,0
22291,-2.545280,110.283810,1633.363925,1594.405932,1424.109969,3779.944090,1900.287725,1329.606990,0.479023,0.035480,0
22292,-2.540757,110.283812,1494.825018,1480.946449,1307.612113,3882.061897,1852.888483,1251.634811,0.511929,0.045295,0
22293,-2.536233,110.283815,1493.281963,1488.365220,1311.616534,3925.586713,1850.211035,1279.706578,0.507738,0.041488,0
22294,-2.531710,110.283817,1394.260426,1403.585673,1237.724050,3379.755247,1899.457401,1265.769513,0.453474,0.041866,0
22295,-2.527187,110.283820,1396.283639,1422.876532,1265.022237,3662.107344,1990.298883,1264.343177,0.485614,0.039583,0
22296,-2.522664,110.283822,1725.797003,1684.971789,1537.989281,3082.692591,1634.414518,1229.209020,0.414856,0.095492,0
22297,-2.518140,110.283825,1882.366077,1784.515796,1691.116309,2202.932433,1333.140067,1171.320283,0.295510,0.069423,0
22298,-2.513617,110.283827,1994.847401,1929.986107,1761.454597,3248.312073,1591.838479,1317.490187,0.403920,0.101905,0
22299,-2.509094,110.283830,1916.499447,1881.230153,1727.305152,3399.017713,1701.509404,1363.192600,0.413948,0.097480,0
22300,-2.504571,110.283832,1855.145435,1783.007483,1679.961164,2099.386971,1362.466667,1177.695459,0.276955,0.054644,0
22301,-2.500048,110.283835,1653.727337,1633.737820,1475.362047,2788.998040,1637.277125,1213.631088,0.384587,0.079762,0
22302,-2.495524,110.283837,1899.638970,1882.411412,1787.102141,3292.925190,2547.446884,1807.757525,0.290895,0.059207,0
22303,-2.491001,110.283839,1850.009888,1859.299136,1777.543173,3500.786455,2813.328390,1988.720881,0.275005,0.032321,0
22304,-2.486478,110.283842,1983.374278,1971.100905,1845.624572,3716.341100,2737.054084,1894.862486,0.324262,0.034908,0
22305,-2.481955,110.283844,1843.994322,1844.535084,1646.598110,4133.246611,2198.544571,1548.458059,0.454145,0.049650,0
22306,-2.477432,110.283847,1849.335339,1853.441893,1672.143257,4201.393085,2040.758656,1516.776140,0.468622,0.029679,0
22307,-2.472908,110.283849,1776.032460,1788.013977,1611.596363,4022.270580,2164.133699,1569.828293,0.437630,0.053640,0
22308,-2.468385,110.283852,1984.938006,2006.663350,1798.823034,4301.407211,2184.575321,1726.989799,0.425641,0.034050,0
22309,-2.463862,110.283854,1763.898622,1809.236014,1590.829003,4339.866575,2274.745802,1535.126467,0.477132,0.043466,0
22310,-2.459339,110.283856,1920.903288,1930.672823,1775.180443,4077.086601,2030.580968,1593.201849,0.437973,0.030731,0
22311,-2.454815,110.283859,2196.008810,2182.306214,2029.914660,4135.948861,1986.179116,1709.441150,0.414833,0.020549,0
22312,-2.450292,110.283861,1888.904204,1879.029660,1705.381069,4113.873408,1924.229348,1536.368847,0.456596,0.034683,0
22313,-2.445769,110.283864,1923.506170,1907.052416,1750.794757,3941.557144,1915.669071,1474.602847,0.455261,0.035149,0
22314,-2.441246,110.283866,1627.844639,1615.992150,1433.497423,4166.078889,1889.473636,1329.558925,0.515761,0.023667,0
22315,-2.436723,110.283868,1746.855907,1749.406586,1591.753278,4012.114081,1933.119587,1458.474013,0.466562,0.038736,0
22316,-2.432199,110.283871,1871.009360,1852.344507,1667.387300,4013.403492,2040.859374,1531.487640,0.447406,0.040173,0
22317,-2.427676,110.283873,1947.710219,1905.985264,1737.341330,3899.960418,2220.911419,1624.975007,0.410908,0.066322,0
22318,-2.423153,110.283876,2021.833012,1997.524430,1832.474747,4115.814521,2114.912751,1641.550128,0.428605,0.041100,0
22319,-2.418630,110.283878,1881.759173,1889.063462,1696.512871,4153.467371,2040.440308,1551.700639,0.455823,0.030755,0
22320,-2.414106,110.283880,1891.909549,1884.916565,1673.394980,4210.684828,1979.904431,1485.327018,0.478317,0.023455,0
22321,-2.409583,110.283883,2144.789334,2131.338594,1943.348442,4049.736415,2134.605670,1639.487118,0.423080,0.035047,0
22322,-2.405060,110.283885,2066.989436,2074.760895,1912.502272,3789.746646,2454.044815,1771.840253,0.362468,0.043709,0
22323,-2.400537,110.283887,2095.009523,2067.399989,1889.825644,3513.160605,1989.482560,1659.806161,0.357968,0.019737,0
22324,-2.396014,110.283890,2125.766202,2133.739673,1897.408350,4057.259924,2147.652950,1650.411401,0.419504,0.034786,0
22325,-2.391490,110.283892,2104.048435,2095.348041,1848.751340,4361.339635,2367.662784,1677.903672,0.443968,0.019390,0
22326,-2.386967,110.283894,1987.438714,1983.363775,1743.543451,4231.763222,2284.254918,1612.098026,0.447351,0.026547,0
22327,-2.382444,110.283897,2060.327459,2055.580983,1841.764060,3783.085025,1996.889799,1567.444476,0.410886,0.041829,0
